District,Area,Rooms,Total price,Price per meter square
Zarzecze,35.26,2,186878.0,5300.0
Śródmieście,30.94,2,307853.0,9950.0
Wełnowiec,54.02,3,364635.0,6750.0
Wełnowiec,59.91,4,401397.0,6700.0
Os. Paderewskiego,43.2,2,342344.0,7925.0
Os. Paderewskiego,76.87,4,670000.0,8716.0
Piotrowice,86.41,4,379000.0,4386.0
osiedle Witosa,50.0,3,258000.0,5160.0
Centrum,105.95,4,730000.0,6890.0
Ligota,63.08,3,340632.0,5400.0
Kostuchna,54.0,3,289200.0,5356.0
Wełnowiec,39.65,2,269620.0,6800.0
Wełnowiec,37.57,2,255476.0,6800.0
Wełnowiec,50.44,3,332904.0,6600.0
Wełnowiec,39.43,2,256295.0,6500.0
Wełnowiec,38.92,2,268548.0,6900.0
Wełnowiec,40.22,2,277518.0,6900.0
Kostuchna,47.86,2,354164.0,7400.0
Śródmieście,34.11,1,320634.0,9400.0
